filepath,label,split,class_id
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_105.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_106.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_107.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_108.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_109.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_110.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_111.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_112.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_113.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_114.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_115.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_116.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_117.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_118.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_119.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_120.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_121.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_122.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_123.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_124.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_125.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_126.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_127.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_128.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_129.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_130.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_131.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_132.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_133.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_134.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_135.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_136.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_137.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_138.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_139.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_140.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_141.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_142.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_143.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_144.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_145.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_146.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_147.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_148.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_149.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_150.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_151.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_152.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_153.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_154.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_155.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_156.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_157.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_158.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_159.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_160.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_161.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_162.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_163.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_164.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_165.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_166.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_167.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_168.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_169.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_170.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_171.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_172.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_173.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_174.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_175.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_176.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_177.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_178.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_179.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_180.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_181.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_182.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_183.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_184.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_185.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_186.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_187.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_188.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_189.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_190.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_191.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_192.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_193.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_194.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_195.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_196.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_197.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_198.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_199.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT2_200.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_001.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_002.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_003.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_004.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_005.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_006.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_007.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_008.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_009.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_010.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_011.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_012.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_013.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_014.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_015.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_016.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_017.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_018.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_019.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_020.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_021.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_022.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_023.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_024.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_025.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_026.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_027.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_028.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_029.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_030.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_031.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_032.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_033.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_034.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_035.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_036.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_037.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_038.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_039.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_040.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_041.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_042.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_043.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_044.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_045.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_046.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_047.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_048.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_049.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_050.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_051.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_052.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_053.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_054.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_055.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_056.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_057.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_058.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_059.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_060.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_061.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_062.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_063.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_064.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_065.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_066.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_067.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_068.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_069.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_070.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_071.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_072.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_073.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_074.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_075.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_076.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_077.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_078.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_079.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_080.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_081.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_082.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_083.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_084.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_085.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_086.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_087.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_088.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_089.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_090.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_091.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_092.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_093.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_094.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_095.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_096.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_097.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_098.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_099.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_100.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_101.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_102.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_103.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_104.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_105.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_106.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_107.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_108.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_109.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_110.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_111.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_112.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_113.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_114.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_115.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_116.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_117.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_118.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_119.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_120.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_121.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_122.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_123.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_124.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_125.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_126.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_127.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_128.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_129.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_130.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_131.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_132.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_133.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_134.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_135.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_136.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_137.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_138.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_139.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_140.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_141.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_142.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_143.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_144.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_145.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_146.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_147.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_148.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_149.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_150.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_151.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_152.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_153.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_154.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_155.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_156.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_157.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_158.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_159.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_160.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_161.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_162.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_163.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_164.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_165.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_166.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_167.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_168.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_169.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_170.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_171.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_172.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_173.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_174.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_175.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_176.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_177.jpg,Brownspot,train,5
R:\Developments\ARIS\Disease\Train\Brownspot\BROWNSPOT3_178.jpg,Brownspot,train,5
