image_path,label,Temparature,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,class_id,predicted_class_id,predicted_label,confidence
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4259.JPG,Phosphorus(P),-0.9979707112934624,1.286468830053829,-1.1814551074582222,-0.2049606433858833,-0.3313930741375595,1.6225204120659376,1,1,Phosphorus(P),0.9519586
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-218.JPG,Potassium(K),0.3798820439582644,1.1091390319556431,-0.2676271430613908,0.2169209876250433,-0.1074031625880093,0.3388509761091748,2,2,Potassium(K),0.92470527
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-280.JPG,Nitrogen(N),1.375866369472479,0.8119587496255801,-0.0993113060048069,-1.133100231609922,1.4605262182588423,1.0184406774980492,0,0,Nitrogen(N),0.7913985
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-362.JPG,Potassium(K),0.6835902687787423,0.4475154404306892,-0.0381777236776512,0.385673640029414,0.1165867489615409,0.1878310424672028,2,2,Potassium(K),0.95226365
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-372.JPG,Potassium(K),0.1029716036807702,-0.0538998507434892,-1.7745302502943934,2.1575764902753063,-0.1074031625880093,-1.397878260773504,2,2,Potassium(K),0.94547206
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-184.JPG,Potassium(K),0.6009637664378775,-0.1884259044731472,0.2015929498652182,-0.6268422743968101,-0.77937289723666,-0.4162486921006854,2,2,Potassium(K),0.6000871
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-74.JPG,Potassium(K),-0.2744305286329122,0.8572084222437383,1.0693722418597766,-0.2893369695880687,2.020500997132718,-0.3407387252796994,2,2,Potassium(K),0.7806209
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4324.JPG,Phosphorus(P),0.0002467629326672,0.6933312295185183,-0.6900046209581018,-0.3737132957902541,-0.77937289723666,-0.7182885593846295,1,1,Phosphorus(P),0.67593163
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-412.JPG,Nitrogen(N),0.1654997676143975,0.3178812432002923,-0.7027077030001084,1.651318533062194,-0.1074031625880093,-1.397878260773504,0,0,Nitrogen(N),0.8660669
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-77.JPG,Potassium(K),-1.9783229958242696,-1.898129750964617,-0.1874389376712259,-0.4580896219924394,-0.1074031625880093,-0.6427785925636436,2,2,Potassium(K),0.82379293
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4348.JPG,Phosphorus(P),-0.8126193682044944,-0.8439346753740253,1.4441131620989642,-0.7112186005989954,0.5645665720606414,0.791910777035091,1,1,Phosphorus(P),0.6520574
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-171.JPG,Nitrogen(N),-0.522310035655508,-0.6372537382802785,-0.0461171499539052,-0.7112186005989954,1.012546395159742,0.791910777035091,0,0,Nitrogen(N),0.82528716
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5416-5.JPG,Phosphorus(P),1.918521506467892,1.588540968883151,2.0022548293196176,-0.2049606433858833,0.1165867489615409,1.3204805447819934,1,1,Phosphorus(P),0.7775133
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-295.JPG,Nitrogen(N),-0.89524587054536,-1.1019801057100052,0.1396654249104377,-0.7955949268011807,2.020500997132718,-0.0386988579957552,0,0,Nitrogen(N),0.71053314
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-164.JPG,Potassium(K),-0.8126193682044944,-1.1753579531989098,-0.0953415928666796,2.241952816477492,-0.77937289723666,-1.397878260773504,2,2,Potassium(K),0.85514474
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-70.JPG,Potassium(K),-0.2029697698516232,0.3973739113132717,-0.0254746416356451,-1.5549818626208487,1.012546395159742,0.8674207438560771,2,2,Potassium(K),0.72381735
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4594.JPG,Phosphorus(P),-0.944375142207496,0.79972910837743,2.097527944634665,-1.133100231609922,1.012546395159742,0.565380876572133,1,1,Phosphorus(P),0.55714995
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_3800.JPG,Phosphorus(P),0.5183372640970112,-0.4843832226783947,-1.8721851934923173,-1.5549818626208487,2.020500997132718,-0.1897187916377273,1,1,Phosphorus(P),0.75688356
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-171.JPG,Potassium(K),-0.9957375625815474,0.3557931310695589,2.047509559094266,-1.133100231609922,0.3405766605110912,0.565380876572133,2,2,Potassium(K),0.67491317
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-356.JPG,Potassium(K),0.5116378179612667,0.5967170636581287,0.3794360984533071,-1.3018528840142929,2.020500997132718,-0.0386988579957552,2,2,Potassium(K),0.7086505
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-251.JPG,Potassium(K),-0.0019863857792484,0.2860841759550998,0.1873019825679611,-0.4580896219924394,-0.77937289723666,1.6225204120659376,2,2,Potassium(K),0.56699103
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5448.JPG,Phosphorus(P),-1.7505418272089115,-1.917697176961658,-1.5419050604001523,1.651318533062194,-0.77937289723666,-1.397878260773504,1,1,Phosphorus(P),0.7524254
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-195.JPG,Nitrogen(N),1.2753746774362908,1.7585329822324465,1.1582938161538214,-0.7955949268011807,2.020500997132718,-0.5672686257426576,0,0,Nitrogen(N),0.6832123
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-69.JPG,Potassium(K),-1.7594744220565723,-1.314775863427828,-0.0326201252842734,-0.120584317183698,-0.77937289723666,0.3388509761091748,2,2,Potassium(K),0.6637864
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-375.JPG,Nitrogen(N),1.420529343710785,1.3537318569186574,-1.609390183748311,1.5669422068600087,-0.77937289723666,-1.397878260773504,0,0,Nitrogen(N),0.9084514
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-409.JPG,Nitrogen(N),0.5964974690140463,0.3288879203236275,-0.8503810317384322,1.90444751166875,-0.1074031625880093,-1.322368293952518,0,0,Nitrogen(N),0.9044488
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-216.JPG,Nitrogen(N),-1.006903306141124,-0.991913334476649,1.2694457840213766,1.651318533062194,0.1165867489615409,-1.397878260773504,0,0,Nitrogen(N),0.89672357
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-395.JPG,Nitrogen(N),1.6349116200546507,1.8820523588387676,-1.1893945337344762,1.4825658806578237,-0.1074031625880093,-1.171348360310546,0,0,Nitrogen(N),0.8823667
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-94.JPG,Potassium(K),0.996231088446881,2.061828085186583,-1.0139332130292638,-0.9643475792055516,-0.77937289723666,1.4715004784239654,2,2,Potassium(K),0.9628431
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-370.JPG,Potassium(K),1.66394255330955,0.8828906688648558,0.7962559779566404,-0.4580896219924394,-0.3313930741375595,-0.7937985262056156,2,2,Potassium(K),0.853426
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5414-3.JPG,Phosphorus(P),-0.7724226913900195,0.1478892298509973,-1.1520792302360825,-0.8799712530033661,2.020500997132718,-0.4162486921006854,1,1,Phosphorus(P),0.6996405
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-372.JPG,Nitrogen(N),-1.1721563108228543,-0.5687677472906343,-0.7543139737957592,0.0481683352206726,-0.77937289723666,0.1878310424672028,0,0,Nitrogen(N),0.7822959
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4272-8.JPG,Phosphorus(P),-0.1560736469014021,-0.6054566710350869,-1.001230130987257,-0.8799712530033661,-0.3313930741375595,-0.5672686257426576,1,1,Phosphorus(P),0.6187995
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-265.JPG,Potassium(K),-1.0337010906841066,-0.4721535814302438,-0.2287239543077462,1.8200711854665648,-0.1074031625880093,-1.397878260773504,2,2,Potassium(K),0.5817589
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4116.JPG,Phosphorus(P),1.558984563849532,2.100962937180666,0.3826118689638087,-0.7955949268011807,2.020500997132718,-0.0386988579957552,1,1,Phosphorus(P),0.56099796
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4597.JPG,Phosphorus(P),-0.3570570309737777,-0.5394166082950732,1.1511483325051926,-0.5424659481946248,-0.77937289723666,-0.8693084930266016,1,1,Phosphorus(P),0.90588886
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-397.JPG,Nitrogen(N),-0.0935454829677741,-1.0762978590888896,1.4877800066183609,-0.8799712530033661,1.2365363067092925,1.0184406774980492,0,0,Nitrogen(N),0.8532435
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-365.JPG,Nitrogen(N),0.0605417781543796,0.8743299199911493,-0.1183659290678161,-0.8799712530033661,2.020500997132718,-0.0386988579957552,0,0,Nitrogen(N),0.8338523
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5419-8.JPG,Phosphorus(P),0.1409351317833295,-0.1480680883542501,-0.323997069622794,0.1325446614228579,-0.77937289723666,0.0368111088252307,1,1,Phosphorus(P),0.6265261
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_3828.JPG,Phosphorus(P),-1.612086607070164,-0.0710213484909002,-0.4835795377754986,1.2294369020512674,-0.1074031625880093,-1.397878260773504,1,1,Phosphorus(P),0.8625932
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5451-40.JPG,Phosphorus(P),0.9381692219370842,-0.4892750791776548,0.1134653181987992,-0.8799712530033661,-0.3313930741375595,-0.4162486921006854,1,1,Phosphorus(P),0.7951552
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5422-11.JPG,Phosphorus(P),1.6728751481572108,-0.0514539224938595,0.7065404610349704,1.4825658806578237,0.1165867489615409,-1.171348360310546,1,1,Phosphorus(P),0.78300637
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-199.JPG,Potassium(K),0.7818488121030156,0.96360630110265,0.7502073055543675,-0.4580896219924394,-0.77937289723666,1.9245602793498813,2,2,Potassium(K),0.8073501
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-349.JPG,Potassium(K),1.1145879701783912,-0.1492910524790649,2.097527944634665,-0.5424659481946248,0.1165867489615409,1.6980303788869235,2,2,Potassium(K),0.7631183
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-181.JPG,Nitrogen(N),0.8175791914936593,0.7080067990162997,0.112671375571174,-1.0487239054077369,2.020500997132718,0.1878310424672028,0,0,Nitrogen(N),0.50243104
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-268.JPG,Nitrogen(N),-0.8014536246449179,-0.1358384471060992,-0.3422577500581779,0.0481683352206726,-0.77937289723666,0.1123210756462167,0,0,Nitrogen(N),0.78046495
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-149.JPG,Potassium(K),-1.3307098693688393,-0.869616921995142,1.432997965312209,-1.0487239054077369,-0.77937289723666,-0.1142088248167413,2,2,Potassium(K),0.6463086
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5433-22.JPG,Phosphorus(P),-0.5803719021653057,-0.0514539224938595,-0.3462274631963052,-0.9643475792055516,1.012546395159742,0.9429307106770632,1,1,Phosphorus(P),0.83296376
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-292.JPG,Nitrogen(N),0.3486179619914504,-0.4599239401820928,1.2932640628501384,-0.5424659481946248,-0.77937289723666,1.3959905116029794,0,0,Nitrogen(N),0.5732178
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-383.JPG,Nitrogen(N),-1.5986877147986729,-0.6922871238969571,-1.8721851934923173,0.0481683352206726,2.020500997132718,-0.2652287584587134,0,0,Nitrogen(N),0.9037259
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-10.JPG,Nitrogen(N),-0.2989951644639801,-0.8818465632432928,0.112671375571174,-0.5424659481946248,-0.77937289723666,1.3204805447819934,0,0,Nitrogen(N),0.6602421
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4584.JPG,Phosphorus(P),1.726470717243178,0.4267250503088337,1.8188540823381507,1.060684249646897,-0.77937289723666,-1.397878260773504,1,1,Phosphorus(P),0.8644125
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-81.JPG,Potassium(K),-2.025219118774491,0.0940788083591336,-0.6344286370243238,-0.7955949268011807,-0.5553829856871098,1.3959905116029794,2,2,Potassium(K),0.88279825
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-330.JPG,Nitrogen(N),-0.0645145497128756,-0.1223858417331335,-1.609390183748311,2.073200164073121,-0.77937289723666,-1.397878260773504,0,0,Nitrogen(N),0.8738816
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-309.JPG,Potassium(K),0.9761327500396444,1.498041623646835,-1.294988903208654,1.651318533062194,-0.77937289723666,-1.397878260773504,2,2,Potassium(K),0.78614
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-96.JPG,Nitrogen(N),-1.230218177332652,-0.9760148008540536,0.269078073213377,0.0481683352206726,-0.77937289723666,-0.0386988579957552,0,0,Nitrogen(N),0.8439579
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-51.JPG,Nitrogen(N),1.639377917478482,0.4157183731854976,0.8843836096230593,1.90444751166875,-0.77937289723666,-1.0958383934895597,0,0,Nitrogen(N),0.6944167
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-336.JPG,Nitrogen(N),-0.3749222206690996,-0.3608638460720727,-0.3406698648029274,1.5669422068600087,-0.77937289723666,-1.322368293952518,0,0,Nitrogen(N),0.690983
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-335.JPG,Potassium(K),-0.9912712651577168,-0.013542034624592,0.2555810485437451,0.385673640029414,-0.77937289723666,0.1878310424672028,2,2,Potassium(K),0.84498554
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4288.JPG,Phosphorus(P),-0.1672393904609787,-1.4615315584056368,1.871254295761428,1.4825658806578237,-0.77937289723666,-1.397878260773504,1,1,Phosphorus(P),0.69796854
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-102.JPG,Potassium(K),0.8912730989868631,0.9562685163537592,-0.5629738005380382,-1.133100231609922,2.020500997132718,0.2633410092881888,2,2,Potassium(K),0.90321344
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-426.JPG,Nitrogen(N),0.0985053062569397,-1.0897504644618552,0.7438557645333644,0.5544262924337847,-0.77937289723666,0.2633410092881888,0,0,Nitrogen(N),0.8508113
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-99.JPG,Nitrogen(N),-1.1252601878726332,-0.9491095901081212,-1.5077655274122603,-0.7955949268011807,1.2365363067092925,1.0184406774980492,0,0,Nitrogen(N),0.91834927
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4303-29.JPG,Phosphorus(P),-1.5897551199510116,-1.1594594195763144,0.6319098540381832,0.1325446614228579,-0.77937289723666,0.2633410092881888,1,1,Phosphorus(P),0.64398414
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4117.JPG,Phosphorus(P),2.157468418642827,-0.359640881947257,-0.2231663559143684,-0.4580896219924394,-0.3313930741375595,1.3959905116029794,1,1,Phosphorus(P),0.80699044
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-143.JPG,Nitrogen(N),0.5942643203021315,0.5857103865347926,0.5890369521464119,-1.133100231609922,1.2365363067092925,0.791910777035091,0,0,Nitrogen(N),0.6801951
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-40.JPG,Potassium(K),1.1570177957047825,1.9309709238313708,1.5131861707023735,-0.2049606433858833,-0.77937289723666,1.1694606111400212,2,2,Potassium(K),0.82720846
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4255-2.JPG,Phosphorus(P),-0.1404416059179951,-1.0127037245985056,-0.1390084373860768,-0.5424659481946248,0.1165867489615409,1.5470104452449511,1,1,Phosphorus(P),0.7850651
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4106.JPG,Phosphorus(P),0.1431682804952452,1.595878753632042,2.097527944634665,-1.3018528840142929,0.5645665720606414,0.565380876572133,1,1,Phosphorus(P),0.6832843
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-148.JPG,Nitrogen(N),0.1476345779190756,0.3411175615717783,1.5417681052968877,-0.6268422743968101,1.9085060413579429,-0.2652287584587134,0,0,Nitrogen(N),0.8426759
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-233.JPG,Nitrogen(N),0.9136045861060162,1.5983246818816716,1.4798405803421066,1.398189554455638,0.1165867489615409,-1.397878260773504,0,0,Nitrogen(N),0.8070144
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-95.JPG,Nitrogen(N),0.5138709666731816,1.5017105160212805,0.1483987938143171,-0.7955949268011807,2.020500997132718,-0.1897187916377273,0,0,Nitrogen(N),0.7564805
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-207.JPG,Potassium(K),-0.6272680251155259,-0.9429947694840464,-0.4256217259588449,0.5544262924337847,-0.77937289723666,-0.3407387252796994,2,2,Potassium(K),0.94645786
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-83.JPG,Nitrogen(N),0.7528178788481165,-0.0343324247464485,0.0237498012771298,-0.0362079909815127,-0.77937289723666,1.0939506443190352,0,0,Nitrogen(N),0.9054164
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-378.JPG,Nitrogen(N),0.3664831516867731,-0.40611351869023,1.1130390863791737,1.5669422068600087,0.1165867489615409,-1.397878260773504,0,0,Nitrogen(N),0.6579184
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-387.JPG,Nitrogen(N),0.0985053062569397,0.6713178752718479,-0.6804773094265972,-0.3737132957902541,-0.77937289723666,-0.4917586589216715,0,0,Nitrogen(N),0.7908697
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-345.JPG,Nitrogen(N),1.0431272113971022,1.5127171931446164,-0.3478153484515557,-0.7955949268011807,-0.77937289723666,-0.1897187916377273,0,0,Nitrogen(N),0.6610641
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-208.JPG,Potassium(K),1.136919457297544,-1.0200415093473962,0.0920288672529138,-0.0362079909815127,-0.77937289723666,1.3204805447819934,2,2,Potassium(K),0.9276826
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_3808.JPG,Phosphorus(P),-1.2279850286207363,0.4181643014351281,-0.5502707184960322,-0.9643475792055516,1.012546395159742,0.7164008102141051,1,1,Phosphorus(P),0.74825305
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-138.JPG,Nitrogen(N),0.8175791914936593,0.7080067990162997,1.3035853170092688,1.398189554455638,-0.77937289723666,-1.397878260773504,0,0,Nitrogen(N),0.83938617
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5415-4.JPG,Phosphorus(P),-1.8287020321259464,-0.5455314289191482,-0.2922393645177783,0.4700499662315993,-0.77937289723666,0.1123210756462167,1,1,Phosphorus(P),0.8534464
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4110.JPG,Phosphorus(P),-1.0582657265151747,-0.8084687157543884,0.8637411013047992,-0.4580896219924394,-0.77937289723666,-0.4162486921006854,1,1,Phosphorus(P),0.8186905
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4607.JPG,Phosphorus(P),-0.8103862194925788,0.0488291357409763,-1.0980911315575557,1.060684249646897,-0.5553829856871098,-1.322368293952518,1,1,Phosphorus(P),0.89563686
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-110.JPG,Potassium(K),-1.5071286176101462,-1.355133679546725,-1.188600591106851,1.8200711854665648,-0.77937289723666,-1.322368293952518,2,2,Potassium(K),0.9026392
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-275.JPG,Potassium(K),1.416063046286954,0.0170320684957846,0.2015929498652182,1.9888238378709355,-0.77937289723666,-1.171348360310546,2,2,Potassium(K),0.9504835
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-144.JPG,Nitrogen(N),0.8175791914936593,0.7080067990162997,-0.9988483031043812,0.385673640029414,-0.77937289723666,0.1878310424672028,0,0,Nitrogen(N),0.8049238
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-235.JPG,Nitrogen(N),0.4937726282659432,1.498041623646835,1.870460353133802,-1.133100231609922,0.7885564836101917,1.0184406774980492,0,0,Nitrogen(N),0.887966
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-429.JPG,Nitrogen(N),1.7197712711074318,1.1984154130671438,-0.0619960025064134,-0.7955949268011807,1.012546395159742,1.0184406774980492,0,0,Nitrogen(N),0.92019385
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-342.JPG,Nitrogen(N),1.829195557991281,1.343948143920137,-1.1624004843952127,-0.7112186005989954,-0.77937289723666,1.0184406774980492,0,0,Nitrogen(N),0.6993377
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-64.JPG,Nitrogen(N),1.7845325837529749,1.420994883783486,0.1801564989193328,-1.4706055364186634,2.020500997132718,-0.1142088248167413,0,0,Nitrogen(N),0.73478144
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-341.JPG,Nitrogen(N),0.6545593355238447,0.9770589064756158,-0.2453967494878796,-0.120584317183698,-0.77937289723666,-0.4917586589216715,0,0,Nitrogen(N),0.56896967
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-314.JPG,Potassium(K),-0.1918040262920466,-1.1362231012048274,-1.5927173885681778,-0.2893369695880687,-0.77937289723666,-0.2652287584587134,2,2,Potassium(K),0.8701393
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-181.JPG,Potassium(K),-1.8867638986357436,-1.4260655987859998,-1.8721851934923173,-0.2893369695880687,1.6845161298083926,-0.2652287584587134,2,2,Potassium(K),0.6488044
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-189.JPG,Nitrogen(N),-0.6161022815559501,-8.942925162637771e-05,-0.9774118521584956,0.1325446614228579,-0.3313930741375595,-0.2652287584587134,0,0,Nitrogen(N),0.8754067
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-352.JPG,Potassium(K),0.4044466797893324,-0.1884259044731472,0.6414371655696878,-0.7955949268011807,2.020500997132718,-0.8693084930266016,2,2,Potassium(K),0.92325777
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4260.JPG,Phosphorus(P),0.0426765884590578,0.5673659246625667,1.0098265447878718,1.7356948592643795,-0.5553829856871098,-1.322368293952518,1,1,Phosphorus(P),0.90311354
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-242.JPG,Potassium(K),-0.2967620157520645,-0.166412550226476,-0.2827120529862732,-0.2049606433858833,-0.1074031625880093,1.6980303788869235,2,2,Potassium(K),0.7321183
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4340.JPG,Phosphorus(P),-0.1828714314443857,1.1959694848175124,1.051905504052018,-0.3737132957902541,-0.1074031625880093,1.0939506443190352,1,1,Phosphorus(P),0.6987295
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-244.JPG,Nitrogen(N),-1.5450921457127054,-0.6800574826488063,2.072121780550653,-0.6268422743968101,-0.1074031625880093,-0.3407387252796994,0,0,Nitrogen(N),0.911428
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4601.JPG,Phosphorus(P),0.3977472336535863,1.3488400004193963,-1.1354064350559492,-0.7112186005989954,-0.77937289723666,1.2449705779610072,1,1,Phosphorus(P),0.68524486
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-195.JPG,Potassium(K),-0.0310173190341468,-1.9323727464594396,-0.2120511591276134,-0.6268422743968101,-0.1074031625880093,1.4715004784239654,2,2,Potassium(K),0.93537897
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-179.JPG,Nitrogen(N),1.264208933876715,1.074896036460821,0.5096426893838722,-0.5424659481946248,2.020500997132718,0.0368111088252307,0,0,Nitrogen(N),0.86584026
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-256.JPG,Nitrogen(N),-1.9113285344668116,-0.441579478309867,-0.7876595641560259,1.5669422068600087,-0.1074031625880093,-1.397878260773504,0,0,Nitrogen(N),0.6738093
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-286.JPG,Potassium(K),-0.5647398611818987,0.9929574400982112,-0.6153740139613147,0.5544262924337847,-0.1074031625880093,0.0368111088252307,2,2,Potassium(K),0.85176367
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4263.JPG,Phosphorus(P),-1.2882800438424489,-1.1765809173237245,0.3976967788886916,0.5544262924337847,-0.77937289723666,0.0368111088252307,1,1,Phosphorus(P),0.86421585
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-381.JPG,Nitrogen(N),-0.2811299747686583,-0.6140174199087924,1.440143448960837,1.90444751166875,-0.77937289723666,-1.322368293952518,0,0,Nitrogen(N),0.7732231
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4315.JPG,Phosphorus(P),-1.3642071000475682,-0.5259640029221075,-0.8956357615130798,-0.7112186005989954,2.020500997132718,-0.1142088248167413,1,1,Phosphorus(P),0.6914895
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4287-22.JPG,Phosphorus(P),-0.593770794436797,0.9330321979822732,-1.1822490500858476,-0.7955949268011807,2.020500997132718,0.1123210756462167,1,1,Phosphorus(P),0.67262405
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-345.JPG,Potassium(K),1.1324531598737129,-0.3938838774420791,-0.9996422457320066,-0.3737132957902541,-0.77937289723666,1.1694606111400212,2,2,Potassium(K),0.59102094
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-222.JPG,Potassium(K),0.9381692219370842,0.5636970322881214,1.5290650232548817,1.9888238378709355,-0.77937289723666,-1.322368293952518,2,2,Potassium(K),0.8269415
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-178.JPG,Nitrogen(N),-0.745624906847036,-0.7595501507617857,-1.0782425658669208,1.398189554455638,-0.77937289723666,-1.397878260773504,0,0,Nitrogen(N),0.76676744
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-363.JPG,Nitrogen(N),2.157468418642827,2.5424529862389065,1.3027913743816435,1.9888238378709355,-0.77937289723666,-1.397878260773504,0,0,Nitrogen(N),0.7899074
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4088.JPG,Phosphorus(P),2.115038593116437,0.5429066421662649,1.5965501466030398,-0.6268422743968101,0.1165867489615409,1.3959905116029794,1,1,Phosphorus(P),0.7719596
