farm_id,region,crop_type,soil_moisture,soil_pH,temperature,rainfall,humidity,sunlight_hours,irrigation_amount,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status,day_of_week,month,season,soil_moisture_lag_1,soil_moisture_lag_3,soil_moisture_lag_7,soil_moisture_roll_mean_7,soil_moisture_roll_std_7,soil_moisture_roll_mean_14,soil_moisture_roll_std_14,temperature_lag_1,temperature_lag_3,temperature_lag_7,temperature_roll_mean_7,temperature_roll_std_7,temperature_roll_mean_14,temperature_roll_std_14,humidity_lag_1,humidity_lag_3,humidity_lag_7,humidity_roll_mean_7,humidity_roll_std_7,humidity_roll_mean_14,humidity_roll_std_14,rainfall_lag_1,rainfall_lag_3,rainfall_lag_7,rainfall_roll_mean_7,rainfall_roll_std_7,rainfall_roll_mean_14,rainfall_roll_std_14,crop_type_encoded
FARM0352,South USA,Soybean,0.8541068351522115,0.5025125628140703,0.394657258064516,0.49640258852847785,0.9706650592726543,0.6160267111853088,0.0,Inorganic,0.32011583871686344,2024-01-19,2024-04-20,0.033333333333333215,0.12308509005643153,SENS0352,2024-03-05,0.34902416147021254,0.742099491885591,0.03333333333333338,Moderate,0.16666666666666666,0.2857142857142857,0.5,0.06950028719126944,0.8170591614014936,0.96496266513498,0.4213616704379456,0.7382033970788848,0.6690512413815426,0.642499678223788,0.6476814516129032,0.10483870967741926,0.8891129032258063,0.5409346241185609,0.6572642964323371,0.6653426017874877,0.6770749320821956,0.6787221217600966,0.6602370906168374,0.2214185252159936,0.5410472206823564,0.7318433429404082,0.6663658667268271,0.720498299560484,0.4514650910406368,0.9200128622533061,0.5253828530085616,0.6740604915287536,0.5188879340568869,0.7472665548054789,0.6606915379903534,0.75
FARM0154,Central USA,Rice,0.2518667432510052,0.10050251256281406,0.5786290322580645,0.7255918646247841,0.22483423749246534,0.5075125208681135,0.0,Organic,0.24392960570282915,2024-02-12,2024-06-05,0.3999999999999999,0.920150551106616,SENS0154,2024-03-05,0.9318369152007216,0.8576900622274919,0.5499999999999998,Severe,0.16666666666666666,0.2857142857142857,0.5,0.8541068351522115,0.027570361860999426,0.7234348075818496,0.32729928679861364,0.6843051451907085,0.607451526235717,0.6339634717753062,0.394657258064516,0.43397177419354827,0.926915322580645,0.4583482729771722,0.4603448309518704,0.635220125786164,0.6587672657645915,0.9706650592726543,0.11653606590315457,0.5320474181233673,0.46399233986796395,0.763038413790489,0.5883646823270636,0.7192721035146706,0.49640258852847785,0.6198802202660879,0.9848064632822866,0.6137280032930745,0.4060474273454159,0.6981230733211066,0.6147589840755446,0.5
FARM0173,North India,Maize,0.7843193566915566,0.46733668341708556,0.9022177419354835,0.2656055307689216,0.6401446654611213,0.38731218697829717,0.0,Inorganic,0.3691245266206282,2024-02-02,2024-05-18,0.2666666666666666,0.43660827276318137,SENS0173,2024-03-06,0.22627812915477463,0.26793767036453264,0.06666666666666671,,0.3333333333333333,0.2857142857142857,0.5,0.2518667432510052,0.06950028719126944,0.11832280298678921,0.4601437859822989,0.732246490043928,0.6738096008804582,0.6337299347544975,0.5786290322580645,0.6476814516129032,0.332157258064516,0.593522170431457,0.6222447570838854,0.7354352863290301,0.6738536362328752,0.22483423749246534,0.6787221217600966,0.38718103275065296,0.5274404071964931,0.777508924755359,0.5628436874312621,0.6861534367895071,0.7255918646247841,0.4514650910406368,0.5864785562120666,0.5390444471470939,0.496275442577996,0.6541069965271007,0.6526720307229849,0.25
FARM0317,East Africa,Maize,0.4138426191843769,0.8040201005025129,0.7787298387096773,0.6950440130230316,0.20253164556962033,0.6393989983305508,0.0,Inorganic,0.23880597014925373,2024-01-20,2024-06-02,0.7333333333333334,0.03193172869603722,SENS0317,2024-03-06,0.717681038870193,0.611909094186426,0.08333333333333331,Moderate,0.3333333333333333,0.2857142857142857,0.5,0.7843193566915566,0.8541068351522115,0.09649626651349802,0.5234439893449431,0.6830075035637259,0.6479461366652639,0.6312141199325082,0.9022177419354835,0.394657258064516,0.5388104838709677,0.6504123341699537,0.6727477190438756,0.8065210195299568,0.658028239989192,0.6401446654611213,0.9706650592726543,0.07333735181836454,0.5598447815350507,0.7253247114378559,0.5458954908209019,0.7033580583789905,0.2656055307689216,0.49640258852847785,0.3920575585835445,0.6095648838536454,0.47993841353898187,0.6631443399539545,0.6554829642993959,0.25
FARM0152,North India,Rice,0.08213670304422749,0.4321608040201008,0.457157258064516,0.6111178102013748,0.30600763512155915,0.7412353923205341,0.0,Organic,0.011583871686344407,2024-01-23,2024-04-22,0.0,0.1589466454325199,SENS0152,2024-03-07,0.5233110576296354,0.7830870704210118,0.7166666666666666,Mild,0.5,0.2857142857142857,0.5,0.4138426191843769,0.2518667432510052,0.8170591614014936,0.37685102970240314,0.6549338832222977,0.595183374874567,0.6639501087640008,0.7787298387096773,0.5786290322580645,0.10483870967741926,0.7339548225170311,0.481184756425054,0.779212181396888,0.6685990967799424,0.20253164556962033,0.22483423749246534,0.6602370906168374,0.4709973290329088,0.7213849722976409,0.5080792983841405,0.7048203599084832,0.6950440130230316,0.7255918646247841,0.9200128622533061,0.5376692144333948,0.3609473265574439,0.6138057517462052,0.6255758583625187,0.5
FARM0283,East Africa,Soybean,0.4942561746122919,0.728643216080402,0.5015120967741935,0.8112464327344349,0.8830620855937313,0.23205342237061777,0.0,Organic,0.0004455335263978677,2024-01-15,2024-05-24,0.6666666666666665,0.7958704113235365,SENS0283,2024-03-08,0.8001215344115823,0.9993910938779931,0.4166666666666667,Moderate,0.6666666666666666,0.2857142857142857,0.5,0.08213670304422749,0.7843193566915566,0.027570361860999426,0.46993956405923276,0.5977382089303933,0.5943093904768071,0.6638318082346475,0.457157258064516,0.9022177419354835,0.43397177419354827,0.7499701207123217,0.4602672943821786,0.7264978483945717,0.6507567864668731,0.30600763512155915,0.6401446654611213,0.11653606590315457,0.6632565640276173,0.7182216376469497,0.5876878824624234,0.7588237902635921,0.6111178102013748,0.2656055307689216,0.6198802202660879,0.5822099147729933,0.4228375939897335,0.6287275139501307,0.6371768989980349,0.75
FARM0052,North India,Cotton,0.2713957495692131,0.5628140703517586,0.691532258064516,0.7476184734113108,0.04460518384569023,0.6060100166944908,0.0,Inorganic,0.7765649365114725,2024-01-20,2024-06-09,0.8500000000000001,0.3486324857285904,SENS0052,2024-03-08,0.621285865783347,0.677716269074319,0.7166666666666666,Mild,0.6666666666666666,0.2857142857142857,0.5,0.4942561746122919,0.4138426191843769,0.06950028719126944,0.5102110961532954,0.5409341698601067,0.5388923057003203,0.648533426659827,0.5015120967741935,0.7787298387096773,0.6476814516129032,0.7603681128241901,0.466131073593507,0.7225256537570344,0.6482536257242715,0.8830620855937313,0.20253164556962033,0.6787221217600966,0.5042080330595173,0.8252508035787178,0.4797383040523395,0.7701458713821857,0.8112464327344349,0.6950440130230316,0.4514650910406368,0.6511399463004368,0.42218008062032225,0.7684083193506852,0.5039816058831488,0.0
FARM0208,South India,Maize,0.4465824238943137,0.9849246231155777,0.07510080645161288,0.9664777523212351,0.7337753666867591,0.11853088480801333,0.0,Inorganic,0.2786812207618623,2024-02-05,2024-05-15,0.16666666666666674,0.5817703340855856,SENS0208,2024-03-08,0.005480378814545439,0.4659854755786639,0.9333333333333331,,0.6666666666666666,0.2857142857142857,0.5,0.2713957495692131,0.08213670304422749,0.8541068351522115,0.42892332369031594,0.42411337898884877,0.4804648302204382,0.5784109671292894,0.691532258064516,0.457157258064516,0.394657258064516,0.6845942392733355,0.679592426121787,0.5888778550148959,0.6982253431259751,0.04460518384569023,0.30600763512155915,0.9706650592726543,0.44479161417124424,0.7189524710040358,0.5516482896703421,0.7815894212286327,0.7476184734113108,0.6111178102013748,0.49640258852847785,0.7605504672984629,0.48863372836148605,0.8540523666445548,0.5445846522509267,0.25
FARM0393,North India,Wheat,0.535611717403791,0.3869346733668344,0.724798387096774,0.8834760239559472,0.5181836447659233,0.5392320534223707,0.0,Organic,0.5119180218311429,2024-02-17,2024-06-07,0.34999999999999987,0.7559331074060375,SENS0393,2024-03-08,0.023273183221493077,0.8905704420415108,0.5333333333333332,Moderate,0.6666666666666666,0.2857142857142857,0.5,0.4465824238943137,0.4942561746122919,0.2518667432510052,0.48552115257926853,0.4165411609443919,0.4592949859191402,0.5556307295286146,0.07510080645161288,0.5015120967741935,0.5786290322580645,0.7192542129795623,0.6959852387605232,0.5556934789804702,0.6459099270187386,0.7337753666867591,0.8830620855937313,0.22483423749246534,0.5183691982059166,0.6891235022839031,0.5497024900595022,0.7810202474755893,0.9664777523212351,0.8112464327344349,0.7255918646247841,0.7972981822604335,0.5163719063260592,0.8343778046591488,0.5190798501877415,1.0
FARM0234,South USA,Cotton,0.561458931648478,0.7688442211055277,0.7636088709677418,0.9652317215322161,0.456298975286317,0.4590984974958263,0.0,Inorganic,0.11539318333704612,2024-01-13,2024-05-22,0.6666666666666665,0.787741557288168,SENS0234,2024-03-09,0.6773586067470577,0.22925142750707472,0.3166666666666666,Moderate,0.8333333333333333,0.2857142857142857,0.5,0.535611717403791,0.2713957495692131,0.7843193566915566,0.4410677970956376,0.3233899749622608,0.5092415757614994,0.5439854154535931,0.724798387096774,0.691532258064516,0.9022177419354835,0.6863869965340026,0.6398138026500236,0.6265309500165506,0.6537770482982168,0.5181836447659233,0.04460518384569023,0.6401446654611213,0.4722572191704886,0.6690726250598663,0.5594032881193423,0.7792299729173714,0.8834760239559472,0.7476184734113108,0.2656055307689216,0.9601369619518951,0.30600690684422893,0.9079174308346671,0.5557917194064932,0.0
FARM0243,Central USA,Soybean,0.64330844342332,0.26633165829145744,0.44858870967741926,0.8663129547007518,0.36025718304199306,0.5859766277128546,0.0,Inorganic,0.16662953887280016,2024-01-05,2024-05-20,0.7666666666666666,0.23019173629403766,SENS0243,2024-03-09,0.9411225910515187,0.7006810575669387,0.08333333333333331,Mild,0.8333333333333333,0.2857142857142857,0.5,0.561458931648478,0.4465824238943137,0.4138426191843769,0.486838713373242,0.3680295868086372,0.5708736606998348,0.527722346178635,0.7636088709677418,0.07510080645161288,0.7787298387096773,0.6081032628182141,0.6017032797747446,0.6117179741807348,0.6573207246715195,0.456298975286317,0.7337753666867591,0.20253164556962033,0.5118177694905006,0.631616369539562,0.5996728800654241,0.7304914474330024,0.9652317215322161,0.9664777523212351,0.6950440130230316,1.0,0.2849014552105511,1.0000000000000002,0.5259594598619215,0.75
FARM0420,South USA,Rice,0.8256748994830557,0.0,0.010080645161290258,0.3589372563205917,0.5525416917821983,0.14023372287145242,0.0,Organic,0.6317665404321675,2024-02-02,2024-05-03,0.016666666666666607,0.19446100741434003,SENS0420,2024-03-09,0.1741350782358757,0.8856263907053319,0.7166666666666666,Moderate,0.8333333333333333,0.2857142857142857,0.5,0.64330844342332,0.535611717403791,0.08213670304422749,0.635150230573139,0.32567027860283065,0.5718447544751237,0.5294223922536572,0.44858870967741926,0.724798387096774,0.457157258064516,0.5020915501374446,0.7802715951679638,0.596160211850381,0.695035689401851,0.36025718304199306,0.5181836447659233,0.30600763512155915,0.573653177442927,0.6110589162502736,0.5845576830884633,0.7213012303030151,0.8663129547007518,0.8834760239559472,0.6111178102013748,0.9413046935663434,0.4725270556844709,0.8910602099348346,0.5545331911557141,0.5
FARM0434,South USA,Soybean,0.8230901780585872,0.8492462311557789,0.41834677419354827,0.17974998995136465,0.6160337552742617,0.43071786310517535,0.0,Mixed,0.18266874582312317,2024-03-04,2024-06-27,0.41666666666666674,0.6971593039024034,SENS0434,2024-03-09,0.2397433220131826,0.8707628425566347,0.26666666666666666,Moderate,0.8333333333333333,0.2857142857142857,0.5,0.8256748994830557,0.561458931648478,0.4942561746122919,0.7007418440122589,0.3793946809293386,0.6615090797267988,0.5079144958857473,0.010080645161290258,0.7636088709677418,0.5015120967741935,0.4823712202701085,0.7795230836372558,0.5935948361469716,0.6963390988628457,0.5525416917821983,0.456298975286317,0.8830620855937313,0.506677417729174,0.5028693843087257,0.6546628690674261,0.675411170148784,0.3589372563205917,0.9652317215322161,0.8112464327344349,0.7943231890430442,0.7074470078311551,0.8056034650954074,0.6472905980470702,0.75
FARM0441,Central USA,Rice,0.634118322802987,0.8844221105527637,0.32056451612903225,0.8550182885164197,0.4798071127185052,0.333889816360601,0.0,Inorganic,0.511249721541546,2024-03-08,2024-07-08,0.5333333333333332,0.5852749746523663,SENS0441,2024-03-09,0.2326475556513582,0.6162139968796123,0.8999999999999999,Moderate,0.8333333333333333,0.2857142857142857,0.5,0.8230901780585872,0.64330844342332,0.2713957495692131,0.7730931171769827,0.2719134049197097,0.7251480918007314,0.45137019827536884,0.41834677419354827,0.44858870967741926,0.691532258064516,0.39440659734671946,0.7348545498786963,0.5398874544852692,0.7048664306172236,0.6160337552742617,0.36025718304199306,0.04460518384569023,0.6158342992491057,0.2728610380838684,0.6267448746510254,0.6646611665776196,0.17974998995136465,0.8663129547007518,0.7476184734113108,0.8193206163287836,0.7181550084348024,0.8839583252038865,0.6455417435848512,0.5
FARM0016,Central USA,Maize,0.15393452039058014,0.8341708542713566,0.709173387096774,0.6139716226536437,0.9871408479003415,0.652754590984975,0.0,Mixed,0.8179995544664738,2024-02-22,2024-05-28,0.10000000000000009,0.9389719553277832,SENS0016,2024-03-10,0.2645365261432706,0.8899629378906737,0.75,Mild,1.0,0.2857142857142857,0.5,0.634118322802987,0.8256748994830557,0.4465824238943137,0.7147194454787614,0.4313410647213747,0.6462305376622535,0.4579700168373061,0.32056451612903225,0.010080645161290258,0.07510080645161288,0.5447591729413173,0.6894585890179558,0.5915259847732535,0.713908664751472,0.4798071127185052,0.5525416917821983,0.7337753666867591,0.6793831577886411,0.45883332651513153,0.6290572741885452,0.6705293690899873,0.8550182885164197,0.3589372563205917,0.9664777523212351,0.7372744197359928,0.6795700138850843,0.9067858118390759,0.634609176576518,0.25
FARM0106,North India,Maize,0.7903503733486502,0.5678391959798992,0.7636088709677418,0.17565014671007684,0.8555354631303999,0.8964941569282139,0.0,Mixed,0.3276899086656271,2024-02-22,2024-05-28,0.10000000000000009,0.1800273226105924,SENS0106,2024-03-10,0.47771835757348846,0.9361405636324673,0.0,Severe,1.0,0.2857142857142857,0.5,0.15393452039058014,0.8230901780585872,0.535611717403791,0.7655314639246126,0.4481383980190964,0.7069238986178097,0.4604125395348408,0.709173387096774,0.41834677419354827,0.724798387096774,0.553961993546074,0.7047509744071019,0.6218967229394239,0.7337944492436007,0.9871408479003415,0.6160337552742617,0.5181836447659233,0.7639973794285144,0.5158925201125351,0.7175770564845885,0.67855088498521,0.6139716226536437,0.17974998995136465,0.8834760239559472,0.5725271538296022,0.758360369590797,0.8000078042689351,0.718226891029498,0.25
FARM0205,North India,Maize,0.5605973578403217,0.5829145728643215,0.9501008064516128,0.7128903894851081,0.6726943942133815,0.8931552587646077,0.0,Inorganic,0.8090888839385164,2024-03-04,2024-06-03,0.016666666666666607,0.377363997051372,SENS0205,2024-03-10,0.6706937518596897,0.19918139904706011,0.75,Mild,1.0,0.2857142857142857,0.5,0.7903503733486502,0.634118322802987,0.561458931648478,0.7653596081688768,0.4482219869246726,0.6817078302528081,0.4399825383397088,0.7636088709677418,0.32056451612903225,0.7636088709677418,0.5981833393091907,0.7985645078304405,0.6297583581595494,0.7478576905657747,0.8555354631303999,0.4798071127185052,0.456298975286317,0.8182734465554604,0.49131083406390064,0.7221454555709088,0.6811606179440272,0.17565014671007684,0.8550182885164197,0.9652317215322161,0.5137944260976135,0.6737876379686165,0.8868537089788118,0.6650101116445061,0.25
FARM0238,South India,Cotton,0.9770246984491674,0.6984924623115578,0.46370967741935476,0.6918686442381127,0.007233273056057921,0.20868113522537557,0.0,Inorganic,0.3613276899086656,2024-02-06,2024-06-10,0.5833333333333335,0.2585936654816805,SENS0238,2024-03-11,0.47160408287721234,0.612944800389347,0.36666666666666664,Severe,0.0,0.2857142857142857,0.5,0.5605973578403217,0.15393452039058014,0.64330844342332,0.8319250708904994,0.5125075719121743,0.7451849933641925,0.49325038285645073,0.9501008064516128,0.709173387096774,0.44858870967741926,0.6017688538305248,0.7973030411041709,0.578037073816617,0.7263859106281159,0.6726943942133815,0.9871408479003415,0.36025718304199306,0.7297283676863382,0.7125145468971552,0.6947350610529877,0.7405914619610182,0.7128903894851081,0.6139716226536437,0.8663129547007518,0.4731923174074526,0.6156023121115526,0.8862371717329383,0.6649657996007022,0.0
FARM0471,East Africa,Maize,0.2742676622630673,0.728643216080402,0.4254032258064515,0.5518308613690263,0.25718304199316855,0.649415692821369,0.0,Inorganic,0.4560035642682112,2024-02-22,2024-06-18,0.44999999999999996,0.9402500295617563,SENS0471,2024-03-11,0.5362217467324717,0.06965493483838303,0.7333333333333332,Mild,0.0,0.2857142857142857,0.5,0.9770246984491674,0.7903503733486502,0.8256748994830557,0.72193738721966,0.5687276852884277,0.7668403845531349,0.44944758394595175,0.46370967741935476,0.7636088709677418,0.010080645161290258,0.7002509860164934,0.5838640171509436,0.5728235683548495,0.7283362422822871,0.007233273056057921,0.8555354631303999,0.5525416917821983,0.6556468275966341,0.7708627167963414,0.6878824624235071,0.7487411960089502,0.6918686442381127,0.17565014671007684,0.3589372563205917,0.5180885200812044,0.5964802104896711,0.8747258750536544,0.6688840426110578,0.25
FARM0292,East Africa,Rice,0.08874210224009194,0.7989949748743719,0.7041330645161288,0.09706981791872665,0.3072131806309023,0.64440734557596,0.0,Inorganic,0.2312319002004901,2024-01-05,2024-05-29,0.9166666666666665,0.8954671134894697,SENS0292,2024-03-11,0.913521796281486,0.39162647682641794,0.7,Moderate,0.0,0.2857142857142857,0.5,0.2742676622630673,0.5605973578403217,0.8230901780585872,0.575458998080944,0.6374712668718026,0.7211342375295371,0.5117015774640706,0.4254032258064515,0.9501008064516128,0.41834677419354827,0.7680172104697025,0.5636547957581739,0.6060906984442238,0.7403059147724683,0.25718304199316855,0.6726943942133815,0.6160337552742617,0.5781887819382152,0.794672633305946,0.6070612785877447,0.7154058811825014,0.5518308613690263,0.7128903894851081,0.17974998995136465,0.4988446174140013,0.6412420597957605,0.7360596246146642,0.7613082097437534,0.5
FARM0006,Central USA,Rice,0.9979896611143021,0.13567839195979925,0.4974798387096775,0.7587925559708992,0.8605585694193291,0.1519198664440734,0.0,Mixed,0.4221430162619737,2024-01-13,2024-05-06,0.3999999999999999,0.5937485061878417,SENS0006,2024-03-12,0.5294256125805172,0.9714431991379882,0.8666666666666665,,0.16666666666666666,0.2857142857142857,0.5,0.08874210224009194,0.9770246984491674,0.634118322802987,0.6480394122533152,0.7314975434904343,0.8030298125789013,0.5375028679828557,0.7041330645161288,0.46370967741935476,0.32056451612903225,0.809967730369308,0.48283166450651765,0.5742303872889769,0.7301457287934143,0.3072131806309023,0.007233273056057921,0.4798071127185052,0.6736884543667798,0.8480215045973277,0.7215814556837086,0.6771743433547183,0.09706981791872665,0.6918686442381127,0.8550182885164197,0.4764479703623319,0.6038971932275249,0.7382292113786242,0.762262347081932,0.5
FARM0134,South USA,Wheat,0.11200459506031024,0.9396984924623113,0.142641129032258,0.3127135335021505,0.45288326300984527,0.20534223706176968,0.0,Inorganic,0.4762753397193139,2024-02-24,2024-07-07,0.7333333333333334,0.44939656278539675,SENS0134,2024-03-12,0.3003672376280404,0.8103242158474822,0.11666666666666664,Moderate,0.16666666666666666,0.2857142857142857,0.5,0.9979896611143021,0.2742676622630673,0.15393452039058014,0.6396757654741788,0.7456494430892397,0.7653190043051823,0.5876223861358465,0.4974798387096775,0.4254032258064515,0.709173387096774,0.675630452970001,0.6705977616545743,0.5853194306521017,0.708164730411143,0.8605585694193291,0.25718304199316855,0.9871408479003415,0.53968653933377,0.7349495996680852,0.6821578635684271,0.6655673894305888,0.7587925559708992,0.5518308613690263,0.6139716226536437,0.40632981261284873,0.6163192210208084,0.6112927771491006,0.7440577732993763,1.0
FARM0417,North India,Rice,0.3087306145893165,0.4321608040201008,0.9672379032258063,0.7573455524739742,0.3080168776371309,0.8848080133555927,0.0,Organic,0.469592336823346,2024-03-11,2024-06-27,0.30000000000000004,0.365247450770241,SENS0417,2024-03-12,0.517981455792959,0.6576003360725182,0.14999999999999997,Mild,0.16666666666666666,0.2857142857142857,0.5,0.11200459506031024,0.08874210224009194,0.7903503733486502,0.5436083980179304,0.7295129446427996,0.7397468682225745,0.6024491234159431,0.142641129032258,0.7041330645161288,0.7636088709677418,0.7239153818572968,0.7582329407733402,0.6251241310824232,0.7664509228885682,0.45288326300984527,0.3072131806309023,0.8555354631303999,0.40235851433754966,0.6436564495848673,0.652660669467866,0.6820975537975498,0.3127135335021505,0.09706981791872665,0.17565014671007684,0.5417200699778282,0.5778956195928977,0.5868029812307329,0.7230079986275884,0.5
FARM0192,Central USA,Cotton,0.6605399195864445,0.6582914572864325,0.2721774193548385,0.6079022468748745,0.133212778782399,0.8297161936560935,0.0,Mixed,0.7193138783693475,2024-01-10,2024-04-16,0.1166666666666667,0.7838217941847622,SENS0192,2024-03-13,0.1986574363077369,0.1990281836261789,0.26666666666666666,Mild,0.3333333333333333,0.2857142857142857,0.5,0.3087306145893165,0.9979896611143021,0.5605973578403217,0.5635436656832696,0.7401217366008307,0.7509144466383968,0.6049087094455612,0.9672379032258063,0.4974798387096775,0.9501008064516128,0.5631648141508303,0.6915038109889683,0.5444389275074477,0.7687424413841194,0.3080168776371309,0.8605585694193291,0.6726943942133815,0.2670463135614576,0.6200265912067496,0.6073150785369847,0.7289356636412827,0.7573455524739742,0.7587925559708992,0.7128903894851081,0.5172839621670673,0.5602097205841148,0.5174230303976277,0.6640878778068171,0.0
FARM0160,Central USA,Rice,0.08701895462377945,0.24623115577889454,0.358366935483871,0.5152538285300858,0.675708257986739,0.25876460767946574,0.0,Organic,0.9532189797282247,2024-02-18,2024-07-04,0.7833333333333332,0.547690031775743,SENS0160,2024-03-13,0.46229350440288,0.8040261607820596,0.13333333333333336,,0.3333333333333333,0.2857142857142857,0.5,0.6605399195864445,0.11200459506031024,0.9770246984491674,0.3860166700083064,0.6577966576676185,0.6882141585472434,0.6483598929603288,0.2721774193548385,0.142641129032258,0.46370967741935476,0.5381857296522052,0.704045539153326,0.5296259516716315,0.775359719577729,0.133212778782399,0.45288326300984527,0.007233273056057921,0.4347124930706048,0.5830264402714656,0.6515890696821858,0.73266496814233,0.6079022468748745,0.3127135335021505,0.6918686442381127,0.4761766659494251,0.5394007974543105,0.4492605455183989,0.620304846759375,0.5
FARM0051,Central USA,Soybean,0.15422171165996557,0.437185929648241,0.3482862903225805,0.589734314080148,0.6373317259393209,0.42404006677796335,0.0,Inorganic,0.8462909333927379,2024-01-13,2024-06-05,0.8999999999999999,0.4803521245468245,SENS0051,2024-03-13,0.3815411825335081,0.3584620977093791,0.3,Moderate,0.3333333333333333,0.2857142857142857,0.5,0.08701895462377945,0.3087306145893165,0.2742676622630673,0.36207143470913405,0.6728797980858247,0.6125335836597285,0.6503983366506082,0.358366935483871,0.9672379032258063,0.4254032258064515,0.5198996055934026,0.7143787802543565,0.5851539225422044,0.6881444847467991,0.675708257986739,0.3080168776371309,0.25718304199316855,0.5300609786826593,0.5786683668128759,0.6634894673021066,0.7372492670895451,0.5152538285300858,0.7573455524739742,0.5518308613690263,0.48499873703118124,0.5425830429354229,0.49407265774378595,0.611669575813808,0.75
FARM0169,North India,Rice,0.3440551407237221,0.316582914572864,0.6411290322580643,0.9670806704449537,0.8207755676110106,0.669449081803005,0.0,Inorganic,0.010247271107150818,2024-01-08,2024-05-21,0.7333333333333334,0.062298571223705745,SENS0169,2024-03-13,0.7875657677486844,0.7204254682083007,0.04999999999999999,Severe,0.3333333333333333,0.2857142857142857,0.5,0.15422171165996557,0.6605399195864445,0.08874210224009194,0.4129980236588091,0.6385663132658113,0.5585407697536657,0.6236621517963664,0.3482862903225805,0.2721774193548385,0.7041330645161288,0.5049599617545115,0.6945382132061421,0.6217312148295266,0.687668930635254,0.6373317259393209,0.133212778782399,0.3072131806309023,0.6588721463488387,0.6122721887732244,0.692225261554948,0.7634118799683401,0.589734314080148,0.6079022468748745,0.09706981791872665,0.6874947376299223,0.47000450078133,0.6469426776446718,0.6211770992122497,0.5
FARM0288,South India,Maize,0.9238943136128662,0.728643216080402,0.5277217741935483,0.7786084649704572,0.1392405063291139,0.8714524207011687,0.0,Organic,0.7253285809757185,2024-02-13,2024-06-27,0.75,0.8643807252316508,SENS0288,2024-03-13,0.0039437428114694195,0.9326476025291561,0.6833333333333331,,0.3333333333333333,0.2857142857142857,0.5,0.3440551407237221,0.08701895462377945,0.9979896611143021,0.39821842866554014,0.5961479371674183,0.5912018903958822,0.6649827744958441,0.6411290322580643,0.358366935483871,0.4974798387096775,0.5121309907971794,0.696838443115603,0.6557431314134394,0.666253001724156,0.8207755676110106,0.675708257986739,0.8605585694193291,0.4779519225923503,0.6163994328001133,0.6444262711147459,0.8087440770884831,0.9670806704449537,0.5152538285300858,0.7587925559708992,0.6921069126493342,0.4743796110007608,0.6321067623990324,0.6070639196314889,0.25
FARM0483,East Africa,Wheat,0.7668006892590465,0.23115577889447225,0.6839717741935483,0.34314080147915915,0.9762909383162547,0.7362270450751252,0.0,Inorganic,0.28915125863221214,2024-02-03,2024-06-20,0.7999999999999998,0.42575218945689386,SENS0483,2024-03-13,0.7297417958266729,0.18612088596566778,0.28333333333333327,,0.3333333333333333,0.2857142857142857,0.5,0.9238943136128662,0.15422171165996557,0.11200459506031024,0.5288288030246614,0.6109237035904179,0.6602790276114328,0.6595572701873392,0.5277217741935483,0.3482862903225805,0.142641129032258,0.6404924106609298,0.6167330601375969,0.6516054286660049,0.6631949144218129,0.1392405063291139,0.6373317259393209,0.45288326300984527,0.6092324749281863,0.7634451864560221,0.6429034714193058,0.8055826099726304,0.7786084649704572,0.589734314080148,0.3127135335021505,0.6991888933586552,0.45660850875015424,0.5795215983142781,0.6268130385427145,1.0
FARM0249,Central USA,Rice,0.7142446869615166,0.7236180904522613,0.2348790322580645,0.15072953092969976,0.4912597950572636,0.340567612687813,0.0,Inorganic,0.9993316997104031,2024-02-23,2024-07-12,0.8333333333333335,0.02601182973434668,SENS0249,2024-03-14,0.8441434474391297,0.9519814859692732,0.04999999999999999,Severe,0.5,0.2857142857142857,0.5,0.7668006892590465,0.3440551407237221,0.3087306145893165,0.6097155787242575,0.6184544092336244,0.651701032596381,0.6514162724076715,0.6839717741935483,0.6411290322580643,0.9672379032258063,0.4668339906776622,0.45465102383478007,0.5647964250248263,0.6788867413875738,0.9762909383162547,0.8207755676110106,0.3080168776371309,0.6551932671471052,0.7337480296246421,0.5917768816446238,0.7643606485014465,0.34314080147915915,0.9670806704449537,0.7573455524739742,0.5579983347522244,0.6054457947987728,0.5746829515745111,0.6344465705630687,0.5
FARM0221,South USA,Maize,0.035898908673176355,0.7587939698492461,0.23336693548387089,0.2649624181036216,0.2304601165360659,0.667779632721202,0.0,Inorganic,0.469815103586545,2024-02-02,2024-05-04,0.033333333333333215,0.9808968156327599,SENS0221,2024-03-14,0.103148988793339,0.9688024862957314,0.6333333333333333,Moderate,0.5,0.2857142857142857,0.5,0.7142446869615166,0.9238943136128662,0.6605399195864445,0.4851201558158852,0.6924794292326442,0.5925614216812867,0.6908095270185289,0.2348790322580645,0.5277217741935483,0.2721774193548385,0.45763117007290544,0.47104709892760377,0.44712015888778556,0.6149881272672342,0.4912597950572636,0.1392405063291139,0.133212778782399,0.6795847402106536,0.6891271904108649,0.5297086940582614,0.7683782304961813,0.15072953092969976,0.7786084649704572,0.6079022468748745,0.47817870541018426,0.6532785568741171,0.48771217856167315,0.6529570846424292,0.25
