farm_id,region,crop_type,soil_moisture,soil_pH,temperature,rainfall,humidity,sunlight_hours,irrigation_amount,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status,day_of_week,month,season,soil_moisture_lag_1,soil_moisture_lag_3,soil_moisture_lag_7,soil_moisture_roll_mean_7,soil_moisture_roll_std_7,soil_moisture_roll_mean_14,soil_moisture_roll_std_14,temperature_lag_1,temperature_lag_3,temperature_lag_7,temperature_roll_mean_7,temperature_roll_std_7,temperature_roll_mean_14,temperature_roll_std_14,humidity_lag_1,humidity_lag_3,humidity_lag_7,humidity_roll_mean_7,humidity_roll_std_7,humidity_roll_mean_14,humidity_roll_std_14,rainfall_lag_1,rainfall_lag_3,rainfall_lag_7,rainfall_roll_mean_7,rainfall_roll_std_7,rainfall_roll_mean_14,rainfall_roll_std_14,crop_type_encoded,predicted_irrigation_amount
FARM0309,Central USA,Maize,0.1582423894313613,0.0703517587939699,0.7832661290322578,0.3839784557257125,0.3295157725537473,0.0584307178631052,0.0,Organic,0.4406326576074849,2024-02-07,2024-06-15,0.6499999999999999,0.389203794974753,SENS0309,2024-06-11,0.1083592021679856,0.5403908895907645,0.4333333333333334,,0.1666666666666666,0.7142857142857142,1.0,0.5956346927053419,0.3983342906375647,0.8294083859850662,0.5660642167673932,0.5011569567472798,0.7435665037387109,0.5095375553787165,0.1824596774193548,0.626008064516129,0.3044354838709677,0.4741245368710411,0.7033832850512632,0.3474842767295598,0.8178418243520734,0.6230661040787623,0.9736789230460116,0.6568213783403657,0.778864083051958,0.5290196736834897,0.6065536786892638,0.6874785369133151,0.6955263475220067,0.5499417179147074,0.971703042726798,0.3269031069032941,0.5418529414854719,0.4488859406095136,0.7079803841281518,0.25,0.0003724
FARM0323,South India,Maize,0.4319356691556577,0.2160804020100504,0.934979838709677,0.950158768439246,0.9134016475788628,0.8981636060100169,0.0,Organic,0.0389841835598128,2024-02-24,2024-07-12,0.8166666666666664,0.5014956990789311,SENS0323,2024-06-11,0.5314347978851829,0.4789416920189784,0.7999999999999998,,0.1666666666666666,0.7142857142857142,1.0,0.1582423894313613,0.4517518667432511,0.6131533601378519,0.5299172228109873,0.491190686987372,0.7104522060013594,0.504170013898001,0.7832661290322578,0.1940524193548387,0.1345766129032258,0.6639177722003109,0.744986925004878,0.482704402515723,0.858365623339592,0.3295157725537473,0.5933293148483024,0.7466345187864175,0.8206924356196141,0.5794317915371202,0.6828064634387068,0.7379560937734094,0.3839784557257125,0.1024960810321958,0.1532617870493187,0.5123817720855826,0.6250829294602098,0.6218051274046903,0.682886911839234,0.25,0.0003557
FARM0265,Central USA,Soybean,0.0855829982768524,0.6683417085427137,0.426915322580645,0.3493307608826722,0.3176612417118746,0.5926544240400666,0.0,Inorganic,0.1686344397415905,2024-02-20,2024-07-11,0.8666666666666667,0.990527658482463,SENS0265,2024-06-12,0.6235789490035909,0.4400811040322696,0.9166666666666664,Mild,0.3333333333333333,0.7142857142857142,1.0,0.4319356691556577,0.5956346927053419,0.259333716255026,0.4952596454042907,0.5476246979119073,0.6955297316544198,0.5311423625581047,0.934979838709677,0.1824596774193548,0.4380040322580645,0.6612883948846657,0.7469544886426415,0.4324726911618666,0.8356502497743449,0.9134016475788628,0.6230661040787623,0.7609001406469761,0.7095197298795546,0.6280110700879279,0.6351202729759451,0.7443378624588913,0.950158768439246,0.6955263475220067,0.7005908597612446,0.4306255905548644,0.6186698893781849,0.5124595153548992,0.6525226389100007,0.75,0.000358
FARM0457,South India,Cotton,0.796381390005744,0.2964824120603015,0.6784274193548387,0.5507456087463324,0.8742214185252158,0.1669449081803005,0.0,Organic,0.482290042325685,2024-03-08,2024-06-21,0.25,0.2070580894802917,SENS0457,2024-06-12,0.944898581463288,0.6998919981493983,0.1,,0.3333333333333333,0.7142857142857142,1.0,0.0855829982768524,0.1582423894313613,0.9554853532452616,0.4635236158451006,0.4624981006378065,0.6899621273427636,0.5233862888094534,0.426915322580645,0.7832661290322578,0.7389112903225805,0.6469463367993309,0.7331419276300254,0.438761999337967,0.8408266352840499,0.3176612417118746,0.3295157725537473,0.3397629093831625,0.8435720405180669,0.6165086212183163,0.7408138518372294,0.7277521710125004,0.3493307608826722,0.3839784557257125,0.3737690421640741,0.4718170846937535,0.609684168367326,0.5120536933702737,0.6524990993269904,0.0,0.0003116
FARM0442,South India,Cotton,0.7564618035611718,0.6180904522613067,0.0604838709677418,0.375658185618393,0.2933494072734578,0.1502504173622705,0.0,Mixed,0.0369792826910224,2024-03-20,2024-08-17,1.0,0.4406186080563963,SENS0442,2024-06-12,0.1342192154728727,0.3169832784895567,0.7833333333333332,,0.3333333333333333,0.7142857142857142,1.0,0.796381390005744,0.4319356691556577,0.3983342906375647,0.5349583249792341,0.5217810230818684,0.7412358786780173,0.5211165607825434,0.6784274193548387,0.934979838709677,0.626008064516129,0.5128480937014461,0.8572801727579039,0.4347898047004306,0.8471150230512516,0.8742214185252158,0.9134016475788628,0.9736789230460116,0.6729325202842318,0.5957818199798075,0.7539550492089901,0.7074151966944843,0.5507456087463324,0.950158768439246,0.5499417179147074,0.4312523973019246,0.6184505881029738,0.4610762086861517,0.6564561468078316,0.0,0.0003288
FARM0144,South USA,Maize,0.8497989661114304,0.7939698492462313,0.4007056451612902,0.9721451826841916,0.8239903556359253,0.4941569282136895,0.0,Inorganic,0.33749164624638,2024-03-05,2024-07-09,0.6000000000000001,0.8519144696620901,SENS0144,2024-06-13,0.3438823302193577,0.6825105097767463,0.0499999999999999,,0.5,0.7142857142857142,1.0,0.7564618035611718,0.0855829982768524,0.4517518667432511,0.614355684129121,0.5885703569573731,0.7355387951963226,0.5123351948520571,0.0604838709677418,0.426915322580645,0.1940524193548387,0.5618501254930077,0.8085947245454151,0.4929659053293611,0.7861392997454665,0.2933494072734578,0.3176612417118746,0.5933293148483024,0.7307866754019055,0.6372994087289483,0.8077888384422325,0.7219506262806422,0.375658185618393,0.3493307608826722,0.1024960810321958,0.6336641999794186,0.6044383613893294,0.5191555781012214,0.718650759273734,0.25,0.0003731
FARM0293,Central USA,Cotton,0.4853532452613441,0.0603015075376882,0.1139112903225807,0.4802845773543953,0.8450874020494276,0.2804674457429049,0.0,Mixed,0.5749610158164402,2024-03-04,2024-06-27,0.4166666666666667,0.8168227778993794,SENS0293,2024-06-13,0.1069086844016051,0.5559304381961039,0.0666666666666667,Moderate,0.5,0.7142857142857142,1.0,0.8497989661114304,0.796381390005744,0.5956346927053419,0.5923581473949532,0.585905786712167,0.7302301492247434,0.5133690301579605,0.4007056451612902,0.6784274193548387,0.1824596774193548,0.5455957929962949,0.8390996974831103,0.3677590201919889,0.7648706593000053,0.8239903556359253,0.8742214185252158,0.6230661040787623,0.7864738194829413,0.6728881520348083,0.9218578156284364,0.6121128396836744,0.9721451826841916,0.5507456087463324,0.6955263475220067,0.583566436837526,0.6067842033300246,0.5309244156553634,0.7148931641493251,0.0,0.0003614
FARM0301,East Africa,Wheat,0.5215393452039059,0.608040201005025,0.2469758064516127,0.633064029904739,0.662246333132409,0.667779632721202,0.0,Mixed,0.0516818890621519,2024-02-18,2024-07-06,0.8166666666666664,0.0049236048737901,SENS0301,2024-06-13,0.5129594133678566,0.4688906101979384,0.7333333333333332,Severe,0.5,0.7142857142857142,1.0,0.4853532452613441,0.7564618035611718,0.1582423894313613,0.6648239910635007,0.5076399461395517,0.6955297316544198,0.4896269160860194,0.1139112903225807,0.0604838709677418,0.7832661290322578,0.4184295446396555,0.7912461462037749,0.3583250579278383,0.7713136473165375,0.8450874020494276,0.2933494072734578,0.3295157725537473,0.8699289421962411,0.6026728762817689,0.9226192154761566,0.6121566150036911,0.4802845773543953,0.375658185618393,0.3839784557257125,0.6415413832782928,0.5748090307754129,0.4651734498770825,0.6495095095334664,1.0,0.0003731
FARM0419,South USA,Maize,0.1585295807007467,0.4522613065326633,0.7953629032258063,0.0417219341613409,0.215792646172393,0.0016694490818028,0.0,Mixed,0.2296725328580975,2024-03-07,2024-06-20,0.25,0.4778739687978806,SENS0419,2024-06-13,0.95328455995703,0.330979407046307,0.7333333333333332,Mild,0.5,0.7142857142857142,1.0,0.5215393452039059,0.8497989661114304,0.4319356691556577,0.6102884312433764,0.5822079594966113,0.6442883501116756,0.5206062196213327,0.2469758064516127,0.4007056451612902,0.934979838709677,0.3853232938926736,0.697572290524244,0.4668156239655743,0.7788856026524127,0.662246333132409,0.8239903556359253,0.9134016475788628,0.6949553998891302,0.6610238256112442,0.8481148303770336,0.6734690812828696,0.633064029904739,0.9721451826841916,0.950158768439246,0.4301016923782172,0.6442961606316084,0.4435166035821598,0.6835074662986901,0.25,0.0003712
FARM0375,South USA,Maize,0.5927627800114877,0.0,0.977822580645161,0.6586679528919974,0.9505726341169382,0.323873121869783,0.0,Organic,0.8643350412118512,2024-03-10,2024-06-28,0.3333333333333332,0.7972944074188687,SENS0375,2024-06-13,0.0706185155089696,0.952237996623252,0.3833333333333333,Severe,0.5,0.7142857142857142,1.0,0.1585295807007467,0.4853532452613441,0.0855829982768524,0.7114541861197835,0.4526466061366068,0.681869679215356,0.506310598473189,0.7953629032258063,0.1139112903225807,0.426915322580645,0.5159555396199353,0.9000409831571166,0.5554452168156239,0.859424577726123,0.215792646172393,0.8450874020494276,0.3176612417118746,0.8537015572242102,0.6715581771378583,0.8747356250528746,0.7058318311183819,0.0417219341613409,0.4802845773543953,0.3493307608826722,0.5021002703688804,0.642574049182471,0.4353767510828423,0.6784271789535932,0.25,0.0003772
FARM0124,Central USA,Wheat,0.9244686961516372,0.683417085427136,0.2827620967741935,0.5449977893002131,0.6566204540888084,0.1786310517529216,0.0,Organic,0.9627979505457788,2024-03-05,2024-07-21,0.7999999999999998,0.8199802250718916,SENS0124,2024-06-14,0.9295497173271976,0.2986958163177431,0.5666666666666667,Severe,0.6666666666666666,0.7142857142857142,1.0,0.5927627800114877,0.5215393452039059,0.796381390005744,0.7370034084724887,0.4945753945495898,0.6783737416243161,0.4990210210170593,0.977822580645161,0.2469758064516127,0.6784274193548387,0.4221345763117006,0.8804312778828717,0.4805527970870571,0.8546974240171267,0.9505726341169382,0.662246333132409,0.8742214185252158,0.7991231164642445,0.6387616109314669,0.9192070161585968,0.6742629861154847,0.6586679528919974,0.633064029904739,0.5507456087463324,0.5007624589535133,0.642438086368594,0.4686229367464003,0.671629295980933,1.0,0.0003726
FARM0458,South India,Maize,0.902642159678346,0.7638190954773871,0.2222782258064516,0.258209735117971,0.4739803094233473,0.8981636060100169,0.0,Mixed,0.134996658498552,2024-03-21,2024-08-04,0.7666666666666666,0.4891602700057614,SENS0458,2024-06-14,0.8725635865671245,0.932089417721316,0.7666666666666666,,0.6666666666666666,0.7142857142857142,1.0,0.9244686961516372,0.1585295807007467,0.7564618035611718,0.7661616016956435,0.5301191413518106,0.7352150972712264,0.5311243428656162,0.2827620967741935,0.7953629032258063,0.0604838709677418,0.4604995816899726,0.8231890916378253,0.4142667990731543,0.8654151943678638,0.6566204540888084,0.215792646172393,0.2933494072734578,0.8444287658116212,0.5705899093727335,0.8490736301852739,0.6388956842384306,0.5449977893002131,0.0417219341613409,0.375658185618393,0.4734262005220271,0.6732931204017304,0.4119795528153902,0.6936784490598636,0.25,0.0003316
FARM0432,South USA,Rice,0.9902354968408964,0.1256281407035175,0.421875,0.7460910808312232,0.3861764114928673,0.9031719532554257,0.0,Organic,0.8714635776342171,2024-02-14,2024-07-05,0.8666666666666667,0.7082569130481818,SENS0432,2024-06-14,0.1587557464205081,0.5748986575124628,0.3166666666666666,Mild,0.6666666666666666,0.7142857142857142,1.0,0.902642159678346,0.5927627800114877,0.8497989661114304,0.7941740898805604,0.5726096773119688,0.7959084582267826,0.5721749579141353,0.2222782258064516,0.977822580645161,0.4007056451612902,0.46551930201984,0.8225143815327329,0.4516716319099632,0.8427183421423164,0.4739803094233473,0.9505726341169382,0.8239903556359253,0.7346167414201485,0.5867897475164483,0.8199994360001126,0.6571705333034144,0.258209735117971,0.6586679528919974,0.9721451826841916,0.4208118550673114,0.5608801076380914,0.5369415070043317,0.6477384786589665,0.5,0.0003505
FARM0408,North India,Soybean,0.4744399770246985,0.8994974874371859,0.677923387096774,0.4144861127858837,0.8947156921840468,0.7028380634390652,0.0,Mixed,0.080196034751615,2024-03-21,2024-06-23,0.0666666666666666,0.5361471093634033,SENS0408,2024-06-14,0.4454116876099599,0.1225869071915113,0.9666666666666666,Severe,0.6666666666666666,0.7142857142857142,1.0,0.9902354968408964,0.9244686961516372,0.4853532452613441,0.7919972503079081,0.5745959024559879,0.7822484057877186,0.5751110370646284,0.421875,0.2827620967741935,0.1139112903225807,0.599258993665591,0.760171181114489,0.5330188679245285,0.8246034933031244,0.3861764114928673,0.6566204540888084,0.8450874020494276,0.7470644559794388,0.6060024005909215,0.8581258283748343,0.6875754047114438,0.7460910808312232,0.5449977893002131,0.4802845773543953,0.4054971887249627,0.5636880583203984,0.48237405861006,0.6436571940217598,0.75,0.0003304
FARM0024,East Africa,Soybean,0.3322802986789203,0.8190954773869343,0.757056451612903,0.6753888821897988,0.2210166767128792,0.1969949916527547,0.0,Organic,0.244375139229227,2024-02-20,2024-07-13,0.8999999999999999,0.7674483549826027,SENS0024,2024-06-15,0.4146479793963221,0.629649637390171,0.2,Severe,0.8333333333333333,0.7142857142857142,1.0,0.4744399770246985,0.902642159678346,0.5215393452039059,0.7542462692979691,0.6152356487991583,0.8018645000485545,0.5455600407450973,0.677923387096774,0.2222782258064516,0.2469758064516127,0.7202103501852517,0.721616989392782,0.5287156570671963,0.8197383942852082,0.8947156921840468,0.4739803094233473,0.662246333132409,0.6363957062944114,0.6842071668373203,0.8428978314204336,0.7135402328477422,0.4144861127858837,0.258209735117971,0.633064029904739,0.4153483455108475,0.575024819846831,0.5389550083895889,0.6422458133784212,0.75,0.0003662
FARM0373,North India,Cotton,0.353819643882826,0.708542713567839,0.4889112903225805,0.4947144177820652,0.8450874020494276,0.8664440734557595,0.0,Inorganic,0.0926709734907552,2024-02-06,2024-06-28,0.8833333333333333,0.1634375165105553,SENS0373,2024-06-15,0.8231498551804345,0.5630379814018514,0.6666666666666665,Mild,0.8333333333333333,0.7142857142857142,1.0,0.3322802986789203,0.9902354968408964,0.1585295807007467,0.7932002405980579,0.5369078241076747,0.7930599164859353,0.5533759614882003,0.757056451612903,0.421875,0.7953629032258063,0.6475439225528858,0.6874618020415677,0.4554783184376032,0.7461339617117857,0.2210166767128792,0.3861764114928673,0.215792646172393,0.7942347427304342,0.6372177850583322,0.8333098333380331,0.7004738684046642,0.6753888821897988,0.7460910808312232,0.0417219341613409,0.5207828535611043,0.3816692805822025,0.4505248370858856,0.5721570965238335,0.0,0.0003796
FARM0282,Central USA,Soybean,0.4112578977599082,0.2060301507537687,0.2106854838709677,0.0577997507938422,0.5694193289129997,0.979966611018364,0.0,Inorganic,0.7246602806861216,2024-03-26,2024-08-08,0.75,0.2830858951425631,SENS0282,2024-06-15,0.2597262761273362,0.5749500297418169,0.6166666666666667,Mild,0.8333333333333333,0.7142857142857142,1.0,0.353819643882826,0.4744399770246985,0.5927627800114877,0.7569959613897402,0.5643575177115892,0.8297672611918556,0.4925455002794481,0.4889112903225805,0.677923387096774,0.977822580645161,0.4656388191705509,0.5520764976112619,0.4199768288646144,0.7690024278315833,0.8450874020494276,0.8947156921840468,0.9505726341169382,0.6986342790908637,0.5517171372922404,0.8686444262711146,0.6695068699365967,0.4947144177820652,0.4144861127858837,0.6586679528919974,0.3809301063700405,0.5373371644852221,0.3939204744995512,0.6421826572450091,0.75,0.0003598
FARM0448,South India,Cotton,0.9574956921309592,0.7688442211055277,0.7575604838709677,0.3495719281321596,0.7078561382358849,0.6343906510851418,0.0,Mixed,0.0568055246157273,2024-02-14,2024-06-30,0.7833333333333332,0.2424340772832368,SENS0448,2024-06-15,0.0343690636069056,0.8132688059411532,0.6333333333333333,,0.8333333333333333,0.7142857142857142,1.0,0.4112578977599082,0.3322802986789203,0.9244686961516372,0.7635837653596081,0.5752581759702143,0.8479267147897582,0.5157335262961408,0.2106854838709677,0.757056451612903,0.2827620967741935,0.5782239751404323,0.5954186439853328,0.4329692154915592,0.7841639030948749,0.5694193289129997,0.2210166767128792,0.6566204540888084,0.7114851584941795,0.5597029489596903,0.8452948309410342,0.6476076227923299,0.0577997507938422,0.6753888821897988,0.5449977893002131,0.3354445182475605,0.535706665331885,0.3548601084793379,0.6476115674144278,0.0,0.0003805
FARM0465,Central USA,Soybean,0.097932222860425,0.78391959798995,0.865423387096774,0.3777081072390369,0.982720514366084,0.679465776293823,0.0,Organic,0.0951214078859434,2024-02-06,2024-07-05,1.0,0.0468786559087032,SENS0465,2024-06-16,0.6505190635588621,0.5932254249474762,0.9666666666666666,Severe,1.0,0.7142857142857142,1.0,0.9574956921309592,0.353819643882826,0.902642159678346,0.6030704895024775,0.634646129852068,0.7737027805651766,0.5735003635276364,0.7575604838709677,0.4889112903225805,0.2222782258064516,0.730727859447831,0.5869432043847546,0.5651274412446203,0.7701056502118641,0.7078561382358849,0.8450874020494276,0.4739803094233473,0.8390868316282825,0.6377786685905041,0.942049011590198,0.6491865127179929,0.3495719281321596,0.4947144177820652,0.258209735117971,0.3632578982327792,0.5128219601547737,0.3552581261950283,0.6474543351162783,0.75,0.0003664
FARM0383,South USA,Wheat,0.8595634692705344,0.5829145728643215,0.203125,0.5715261867438404,0.8330319469559976,0.05008347245409,0.0,Organic,0.6308754733793718,2024-03-14,2024-07-08,0.4333333333333333,0.8480852787484937,SENS0383,2024-06-16,0.5790175858964354,0.7311054342405421,1.0,,1.0,0.7142857142857142,1.0,0.097932222860425,0.4112578977599082,0.9902354968408964,0.5770056998825653,0.5804562131416894,0.7748033535105039,0.5748227930152725,0.865423387096774,0.2106854838709677,0.421875,0.6788574160392016,0.6859635287849072,0.5326878517047335,0.7995814261276765,0.982720514366084,0.5694193289129997,0.3861764114928673,0.9511666582673992,0.5871544070330346,0.9433180113363973,0.6503503187504585,0.3777081072390369,0.0577997507938422,0.7460910808312232,0.3226277235688695,0.4428874823719644,0.2774729777188121,0.5472876249935004,1.0,0.000326
FARM0180,South India,Wheat,0.4543365881677198,0.9195979899497488,0.710181451612903,0.2746091080831223,0.8227848101265823,0.5041736227045075,0.0,Mixed,0.0296279795054577,2024-02-16,2024-06-23,0.6333333333333333,0.4430112234038538,SENS0180,2024-06-16,0.5872440194467871,0.3492498953528664,0.1666666666666666,Moderate,1.0,0.7142857142857142,1.0,0.8595634692705344,0.9574956921309592,0.4744399770246985,0.5729957322487326,0.5811307513736138,0.771307415919464,0.5763977702645902,0.203125,0.7575604838709677,0.677923387096774,0.6865065136847139,0.692278695576723,0.6305858987090369,0.7513196358797157,0.8330319469559976,0.7078561382358849,0.8947156921840468,0.9331250314972545,0.5719647989290398,0.9401878119624376,0.6473749712888697,0.5715261867438404,0.3495719281321596,0.4144861127858837,0.2900711940200764,0.4600985533140287,0.237538533577867,0.5591283914222638,1.0,0.0003765
FARM0258,East Africa,Cotton,0.1858127512923607,0.5226130653266332,0.251008064516129,0.6276779613328511,0.1750050231062889,0.7495826377295494,0.0,Mixed,0.1047003787034974,2024-03-19,2024-07-09,0.3666666666666667,0.6728532504094619,SENS0258,2024-06-16,0.6656773945994457,0.8830645387414706,0.1666666666666666,Mild,1.0,0.7142857142857142,1.0,0.4543365881677198,0.097932222860425,0.3322802986789203,0.5437802537736661,0.6145099270372048,0.7334671284757066,0.6092113012857288,0.710181451612903,0.865423387096774,0.757056451612903,0.5665112943707422,0.7155686178768621,0.6312479311486263,0.7504213399413906,0.8227848101265823,0.982720514366084,0.2210166767128792,0.9215844378370208,0.6063420286572305,0.8718028256394348,0.7258035972044777,0.2746091080831223,0.3777081072390369,0.6753888821897988,0.2789664237400717,0.4371664592279595,0.2364927615405629,0.5582146527144676,0.0,0.0003772
FARM0143,South India,Cotton,0.4873635841470419,0.5728643216080402,0.2706653225806452,0.4155713654085776,0.4494675507333735,0.6327212020033388,0.0,Inorganic,0.5157050568055247,2024-02-23,2024-07-21,0.9833333333333334,0.8769677437209572,SENS0143,2024-06-18,0.9509482774911354,0.3267476572060319,0.0,,0.1666666666666666,0.7142857142857142,1.0,0.1858127512923607,0.8595634692705344,0.353819643882826,0.5704178959126972,0.6061553152310108,0.7705305408992327,0.5722312113962021,0.251008064516129,0.203125,0.4889112903225805,0.5147603681128241,0.7483875457786212,0.5451009599470371,0.7475137922213309,0.1750050231062889,0.8330319469559976,0.8450874020494276,0.8223554906012198,0.6227715737511517,0.9045994190801164,0.6762364525718827,0.6276779613328511,0.5715261867438404,0.4947144177820652,0.2605457896361715,0.4267096354199773,0.3090802669059977,0.4813089213158805,0.0,0.000362
FARM0228,Central USA,Soybean,0.8767949454336589,0.4070351758793973,0.1905241935483871,0.711925720487158,0.7884267631103073,0.5776293823038396,0.0,Mixed,0.0060147026063711,2024-03-07,2024-07-19,0.7333333333333334,0.8034734434791796,SENS0228,2024-06-19,0.3624293398066276,0.1539940656563132,0.6499999999999999,Moderate,0.3333333333333333,0.7142857142857142,1.0,0.4873635841470419,0.4543365881677198,0.4112578977599082,0.6632772892618796,0.6583199373655124,0.8025442656912567,0.5928035245351115,0.2706653225806452,0.710181451612903,0.2106854838709677,0.5099796820843792,0.755993827809331,0.4158391261171799,0.6817720872376111,0.4494675507333735,0.8227848101265823,0.5694193289129997,0.877286700599708,0.6272041783429225,0.8818420236315951,0.6477076087994078,0.4155713654085776,0.2746091080831223,0.0577997507938422,0.4127943418996922,0.3652919952614812,0.3194209232450149,0.4930785975822347,0.75,0.000359
FARM0074,East Africa,Rice,0.9170017231476164,0.3065326633165832,0.661290322580645,0.6646569395876042,0.1249748844685554,0.7078464106844742,0.0,Inorganic,0.5591445756293161,2024-03-26,2024-07-15,0.3499999999999998,0.8124275107994755,SENS0074,2024-06-19,0.7033000940694604,0.9474396501481084,1.0,,0.3333333333333333,0.7142857142857142,1.0,0.8767949454336589,0.1858127512923607,0.9574956921309592,0.6552000687423022,0.644048862597842,0.8017026510860064,0.5916531455885603,0.1905241935483871,0.251008064516129,0.7575604838709677,0.4871519062985543,0.7207644740675166,0.4779874213836477,0.6842192036074637,0.7884267631103073,0.1750050231062889,0.7078561382358849,0.7310890490349247,0.7851279081447141,0.8072248385550322,0.7315839586735666,0.711925720487158,0.6276779613328511,0.3495719281321596,0.4861307313057228,0.3718733362660976,0.34265423186483,0.5087360274472158,0.5,0.0003476
FARM0233,Central USA,Maize,0.2228604250430788,0.9648241206030148,0.4586693548387097,0.4052413682221956,0.0,0.1736227045075125,0.0,Mixed,0.0715081309868567,2024-02-11,2024-07-10,1.0,0.1118264636843257,SENS0233,2024-06-21,0.9574094273165288,0.876344139860644,0.8166666666666667,Moderate,0.6666666666666666,0.7142857142857142,1.0,0.9170017231476164,0.4873635841470419,0.097932222860425,0.6801191533239769,0.595046607299335,0.7250833522157123,0.5935377111224024,0.661290322580645,0.2706653225806452,0.865423387096774,0.3907015656746742,0.5564757272810786,0.5167990731545844,0.6550793740305256,0.1249748844685554,0.4494675507333735,0.982720514366084,0.4846041425187726,0.8221191916268015,0.7407010518597894,0.8329585131848621,0.6646569395876042,0.4155713654085776,0.3777081072390369,0.4925391286450684,0.3635697926033263,0.3712022476294532,0.4875260451356129,0.25,0.0003858
FARM0181,North India,Maize,0.0229753015508328,0.0452261306532664,0.8608870967741933,0.7829494754612326,0.210769539883464,0.2203672787979966,0.0,Mixed,0.2060592559590109,2024-03-14,2024-07-14,0.5333333333333332,0.0142525404241294,SENS0181,2024-06-21,0.9678479104697036,0.6821578138863242,0.4666666666666666,Mild,0.6666666666666666,0.7142857142857142,1.0,0.2228604250430788,0.8767949454336589,0.8595634692705344,0.5132472145046257,0.6524682077914224,0.6160618910432785,0.5949979467793917,0.4586693548387097,0.1905241935483871,0.203125,0.5466714473526948,0.6636747049896198,0.5888778550148954,0.7030785341885006,0.0,0.7884267631103073,0.8330319469559976,0.3285289522753618,0.7467951247733595,0.7160824567835089,0.8589370678971219,0.4052413682221956,0.711925720487158,0.5715261867438404,0.541748135951577,0.4259811842792149,0.3783587622429469,0.4976542029355747,0.25,0.0004292
FARM0429,Central USA,Rice,0.5758184951177485,0.1256281407035175,0.9511088709677415,0.009043771855782,0.8095238095238094,0.8347245409015025,0.0,Organic,0.4190242815771887,2024-03-25,2024-07-18,0.4166666666666667,0.7617649500720803,SENS0429,2024-06-21,0.5379229722618406,0.3255361538322883,0.0166666666666666,,0.6666666666666666,0.7142857142857142,1.0,0.0229753015508328,0.9170017231476164,0.4543365881677198,0.5374788760633574,0.6585029470636452,0.6274884277991779,0.5971879850529691,0.8608870967741933,0.661290322580645,0.710181451612903,0.6038006453926137,0.7806358950257077,0.6337305527970871,0.7619711582070384,0.210769539883464,0.1249748844685554,0.8227848101265823,0.32520284231215,0.7398754824994974,0.7041256591748679,0.8435149510439173,0.7829494754612326,0.6646569395876042,0.2746091080831223,0.4799375064317859,0.5987745969193907,0.2996371014945174,0.5921304002663124,0.5,0.0004537
FARM0036,Central USA,Maize,0.2481332567489949,0.1155778894472363,0.1940524193548387,0.1194581775794847,0.533654812135825,0.7612687813021703,0.0,Organic,0.2158609935397638,2024-02-09,2024-06-24,0.7666666666666666,0.5874084529012035,SENS0036,2024-06-22,0.5971635511429424,0.9808887295537532,0.8333333333333333,Moderate,0.8333333333333333,0.7142857142857142,1.0,0.5758184951177485,0.2228604250430788,0.1858127512923607,0.5499097757282388,0.6436393606582451,0.6180040785938563,0.6045728764106829,0.9511088709677415,0.4586693548387097,0.251008064516129,0.5902952073622565,0.803285713852654,0.5412942734193975,0.782556363233904,0.8095238095238094,0.0,0.1750050231062889,0.4151589981353629,0.7243533127329559,0.7480048503990298,0.8111825032418781,0.009043771855782,0.4052413682221956,0.6276779613328511,0.3616487824045054,0.6711660909445508,0.1916962578530454,0.6106363684641942,0.25,0.0004253
FARM0079,North India,Maize,0.2211372774267662,0.316582914572864,0.0997983870967742,0.7175127617669522,0.3321277878239904,0.1452420701168614,0.0,Inorganic,0.9184673646691914,2024-02-23,2024-07-15,0.8833333333333333,0.1337474495122939,SENS0079,2024-06-22,0.4488395217287001,0.0042561341245792,0.0833333333333333,Moderate,0.8333333333333333,0.7142857142857142,1.0,0.2481332567489949,0.0229753015508328,0.4873635841470419,0.4968063472059117,0.6694444832657905,0.6030492344544072,0.61573650039534,0.1940524193548387,0.8608870967741933,0.2706653225806452,0.5497788932711845,0.872119017026821,0.4774081429990069,0.8362176687712444,0.533654812135825,0.210769539883464,0.4494675507333735,0.3857279645214941,0.7267953032461314,0.6760102647979469,0.7966095254841876,0.1194581775794847,0.7829494754612326,0.4155713654085776,0.4319259806718993,0.708530563081263,0.2349553205603465,0.6416716409094703,0.25,0.0004153
FARM0033,South India,Cotton,0.1723147616312464,0.5175879396984926,0.6557459677419355,0.6182322440612565,0.9192284508740206,0.7746243739565943,0.0,Inorganic,0.8266874582312319,2024-03-09,2024-06-27,0.3333333333333332,0.8511999557202629,SENS0033,2024-06-23,0.9353018630365316,0.2783185158332615,0.4499999999999999,Severe,1.0,0.7142857142857142,1.0,0.2211372774267662,0.5758184951177485,0.8767949454336589,0.3562856242660327,0.577957981446975,0.5761175670863949,0.633501767282485,0.0997983870967742,0.9511088709677415,0.1905241935483871,0.6600932233775545,0.8141063915710659,0.5504799735187027,0.8178728883801255,0.3321277878239904,0.8095238095238094,0.7884267631103073,0.4185355037040776,0.7927980669145629,0.7251064549787092,0.8406271688657772,0.7175127617669522,0.009043771855782,0.711925720487158,0.4101187190689581,0.6875675072692907,0.3437702423225504,0.5900610559289055,0.0,0.0004206
